0,伟东三期  精装修 地铁 满两年 看方便,175,单价19615元/平米,伟东幸福之城三期  | 2室1厅 | 89.22平米 | 东 | 精装 | 有电梯,25人关注 / 共22次带看 / 15天以前发布,中楼层(共26层)2013年建塔楼  -  下王埠,近地铁VR房源房本满两年随时看房
0,福海景苑 40万精装修 拎包入住 高档装修,439,单价31142元/平米,福海景苑  | 3室2厅 | 140.97平米 | 南 北 | 精装 | 有电梯,21人关注 / 共6次带看 / 15天以前发布,低楼层(共18层)2003年建板楼  -  八大湖,VR房源房本满两年
0,天赐良园 双南卧套二厅 满五年 可贷款 看房方便,141,单价24169元/平米,天赐良园  | 2室1厅 | 58.34平米 | 南 | 毛坯 | 无电梯,32人关注 / 共17次带看 / 1个月以前发布,中楼层(共7层)2001年建板楼  -  北仲,VR房源房本满五年随时看房
0,德佑天泰城西门店为您推荐，这套房子不错哦，恭迎看房,138,单价17167元/平米,天泰城迦南美地  | 2室1厅 | 80.39平米 | 南 | 精装 | 有电梯,32人关注 / 共35次带看 / 1个月以前发布,中楼层(共11层)2011年建板楼  -  十梅庵,VR房源房本满两年随时看房
0,"精装套二, 此房楼层好，位置佳，户型方正，视野宽阔",176,单价22562元/平米,蓝山湾二期  | 2室1厅 | 78.01平米 | 南 北 | 精装 | 有电梯,11人关注 / 共7次带看 / 1个月以前发布,高楼层(共14层)2014年建板楼  -  十梅庵,VR房源房本满两年
0,精装通透多层套二，业主诚售看房方便,399,单价35310元/平米,鲁信长春花园  | 2室2厅 | 113平米 | 南 北 | 精装 | 有电梯,11人关注 / 共9次带看 / 15天以前发布,中楼层(共9层)2008年建板楼  -  国信体育场,VR房源随时看房
0,户型好，通透性好，业主诚心出售，位置好,130,单价21173元/平米,台东和顺苑小区  | 2室1厅 | 61.4平米 | 南 北 | 简装 | 无电梯,95人关注 / 共12次带看 / 一年前发布,中楼层(共8层)1999年建板楼  -  台东,VR房源房本满五年随时看房
0,建邦听海套二，精装，海景，13号线,168,单价18357元/平米,建邦听海  | 2室2厅 | 91.52平米 | 南 北 | 精装,8人关注 / 共8次带看 / 10天以前发布,低楼层(共33层)2013年建板楼  -  东方影都,近地铁VR房源房本满两年
0,此房是宝应路双南户型 楼层低适合各个年龄段居住,126,单价24706元/平米,宝应路  | 2室0厅 | 51平米 | 南 | 简装 | 无电梯,4人关注 / 共8次带看 / 1个月以前发布,低楼层(共7层)1985年建板楼  -  镇江路,近地铁VR房源随时看房
0,理工大学 中间楼层 双南卧 精装修,135,单价23137元/平米,抚顺路11号乙  | 2室1厅 | 58.35平米 | 南 | 精装,16人关注 / 共7次带看 / 9天以前发布,中楼层(共7层)1994年建板楼  -  理工大学,VR房源房本满五年
0,凤海苑 精装两居室 南北通透 满五唯一省个税 诚意出售,135,单价14837元/平米,凤海苑  | 2室2厅 | 90.99平米 | 南 北 | 精装 | 有电梯,44人关注 / 共47次带看 / 1个月以前发布,高楼层(共18层)2011年建板楼  -  薛家岛,VR房源房本满五年随时看房
0,新上盛华园好房，南北卧室，通透，中间楼层，过渡好房,116,单价22287元/平米,盛华园小区  | 2室1厅 | 52.05平米 | 南 北 | 简装 | 无电梯,20人关注 / 共18次带看 / 1个月以前发布,中楼层(共7层)1998年建板楼  -  海泊河,VR房源房本满两年
0,市南区 团岛一路 优质套三 单价低 总价低,121,单价16799元/平米,团岛一路  | 3室0厅 | 72.03平米 | 南 北 | 简装,34人关注 / 共4次带看 / 26天以前发布,高楼层(共7层)板楼  -  团岛,VR房源房本满五年随时看房
0,世茂诺沙湾 m13地铁 前排海景边户 一梯一户 元宝三居,270,单价19015元/平米,世茂诺沙湾  | 3室2厅 | 142平米 | 南 北 | 毛坯 | 有电梯,7人关注 / 共1次带看 / 6天以前发布,中楼层(共27层)2015年建板楼  -  东方影都,近地铁VR房源房本满两年随时看房
0,精装修，满五年，双南卧，南客厅，户型方正套三,180,单价19252元/平米,夹岭沟小区  | 3室2厅 | 93.5平米 | 南 北 | 精装 | 无电梯,83人关注 / 共8次带看 / 3个月以前发布,高楼层(共7层)1996年建板楼  -  合肥路佳世客,近地铁VR房源房本满五年
0,湖山美地 2室2厅 183万,183,单价20286元/平米,湖山美地  | 2室2厅 | 90.21平米 | 南 | 精装 | 有电梯,23人关注 / 共39次带看 / 26天以前发布,高楼层(共30层)2015年建板楼  -  十梅庵,VR房源
0,碧海花园(黄岛) 2室1厅 130万,130,单价14453元/平米,碧海花园(黄岛)  | 2室1厅 | 89.95平米 | 南 | 简装 | 无电梯,5人关注 / 共7次带看 / 19天以前发布,低楼层(共6层)2004年建板楼  -  薛家岛,VR房源房本满五年随时看房
0,新上好房，16年新小区，海尔物业，价格低，诚心出售,182,单价21667元/平米,海尔鼎世华府C区  | 2室1厅 | 84平米 | 南 北 | 精装 | 有电梯,29人关注 / 共12次带看 / 24天以前发布,低楼层(共22层)2016年建板楼  -  河南,VR房源
0,中海国际社区一里城 南北卧南厅通透套二 看房方便,210,单价23891元/平米,中海国际社区一里城  | 2室1厅 | 87.9平米 | 南 北 | 精装 | 有电梯,43人关注 / 共29次带看 / 2个月以前发布,高楼层(共31层)2014年建板楼  -  书院路,近地铁VR房源房本满两年随时看房
0,金岭花园A区 多层套二 户型方正 看房方便,308,单价33276元/平米,金岭花园A区  | 2室2厅 | 92.56平米 | 南 | 简装 | 无电梯,11人关注 / 共3次带看 / 1个月以前发布,中楼层(共6层)2002年建板楼  -  崂山CBD,近地铁VR房源房本满五年随时看房
0,湖畔雅居，精装双南套二，138万,138,单价20268元/平米,湖畔雅居  | 2室1厅 | 68.09平米 | 南 | 精装 | 有电梯,16人关注 / 共17次带看 / 25天以前发布,中楼层(共17层)2013年建板楼  -  十梅庵,VR房源
0,多层洋房，负公摊小区，南向大落地阳台采光好，双卫,270,单价20924元/平米,7栋洋房A1区  | 3室1厅 | 129.04平米 | 南 北 | 精装 | 无电梯,85人关注 / 共21次带看 / 25天以前发布,中楼层(共6层)2013年建板楼  -  金沙滩,VR房源房本满两年
0,户型方正，采光好，配套设施完善,127,单价14375元/平米,秀兰禧悦山  | 2室1厅 | 88.35平米 | 南 | 精装 | 有电梯,18人关注 / 共20次带看 / 1个月以前发布,中楼层(共33层)2013年建板楼  -  保税区,VR房源房本满两年随时看房
0,中交阳光屿岸 经典套二户型  精装修业主诚心出售,125,单价14231元/平米,中交阳光屿岸  | 2室1厅 | 87.84平米 | 南 北 | 精装 | 有电梯,6人关注 / 共5次带看 / 3个月以前发布,低楼层(共14层)2015年建板楼  -  夏庄,VR房源房本满两年
0,安达路 2011年封闭小区 精装修 可拎包入住,218,单价24906元/平米,安达公寓  | 2室2厅 | 87.53平米 | 南 北 | 精装,9人关注 / 共8次带看 / 4个月以前发布,高楼层(共6层)2011年建板楼  -  四方实验小区,VR房源房本满五年
0,北村小区 满五年 精装修 随时看房 多层四楼,193,单价21066元/平米,北村小区  | 2室2厅 | 91.62平米 | 南 北 | 精装 | 无电梯,21人关注 / 共13次带看 / 1个月以前发布,中楼层(共6层)1995年建板楼  -  北村,VR房源随时看房
0,套二*套三户型，无需装修，拎包入住，业主急售,210,单价23451元/平米,保利茉莉公馆  | 3室2厅 | 89.55平米 | 南 北 | 精装,34人关注 / 共20次带看 / 3个月以前发布,低楼层(共30层)2016年建板楼  -  李沧万达,近地铁VR房源随时看房
0,此房子户型好，采光好，视野很好，配套齐全。,81,单价9097元/平米,蓝水假期  | 2室2厅 | 89.05平米 | 南 | 毛坯 | 有电梯,3人关注 / 共14次带看 / 2个月以前发布,中楼层(共10层)2004年建板楼  -  胶州,VR房源随时看房
0,鲁信正规通透，大三居，满五年，楼层高，采光视野好,518,单价34376元/平米,鲁信长春花园  | 3室2厅 | 150.69平米 | 南 北 | 精装 | 有电梯,7人关注 / 共8次带看 / 1个月以前发布,中楼层(共26层)2008年建板楼  -  国信体育场,VR房源房本满两年随时看房
0,海尔地产山海湾、南向两居室、高层海景房,135,单价16147元/平米,海尔地产·山海湾  | 2室1厅 | 83.61平米 | 南 | 精装 | 有电梯,111人关注 / 共59次带看 / 2个月以前发布,高楼层(共34层)2012年建板楼  -  薛家岛,VR房源房本满两年随时看房
0,房子满两年 精装自住的  海景房 双南卧 采光好,140,单价15676元/平米,金泽儒家  | 2室2厅 | 89.31平米 | 南 | 精装 | 有电梯,40人关注 / 共12次带看 / 2个月以前发布,低楼层(共29层)2015年建板楼  -  薛家岛,VR房源房本满两年
0,无抵押无贷款 南北通透 精装两居室 户型方正 临金沙滩,160,单价18820元/平米,凤凰城  | 2室2厅 | 85.02平米 | 南 北 | 精装 | 有电梯,16人关注 / 共22次带看 / 28天以前发布,低楼层(共14层)2009年建板楼  -  薛家岛,VR房源房本满两年随时看房
0,环宇小区 套二改套三 中间楼层 不挡光,120,单价13325元/平米,武夷山路  | 3室1厅 | 90.06平米 | 南 北 | 简装 | 无电梯,11人关注 / 共8次带看 / 6天以前发布,低楼层(共6层)1996年建板楼  -  黄岛区政府,
0,国学公园旁观景房  免双税  精装套二  可拎包入住。,120,单价15755元/平米,都霖美景  | 2室1厅 | 76.17平米 | 南 北 | 精装 | 无电梯,13人关注 / 共7次带看 / 1个月以前发布,低楼层(共6层)2008年建板楼  -  瑞阳路,VR房源房本满五年随时看房
0,锦绣华城一期 满五年 居家装修 双南卧 带衣帽间,266,单价28798元/平米,锦绣华城一期  | 2室2厅 | 92.37平米 | 南 | 精装 | 有电梯,79人关注 / 共25次带看 / 3个月以前发布,中楼层(共29层)2010年建板楼  -  中央CBD,近地铁VR房源房本满五年随时看房
0,静湖琅园新上精装套二，南北通透，看浮山，采光好！,310,单价26978元/平米,静湖琅园  | 2室2厅 | 114.91平米 | 南 北 | 精装 | 有电梯,88人关注 / 共9次带看 / 一年前发布,高楼层(共17层)2007年建板楼  -  同安路,VR房源房本满五年
0,中海御城 西明厅 不靠路 精装修 满五唯一 拎包住,238,单价26799元/平米,中海国际社区御城  | 3室2厅 | 88.81平米 | 南 西 北 | 精装 | 有电梯,14人关注 / 共16次带看 / 1个月以前发布,低楼层(共31层)2014年建板楼  -  枣儿山,近地铁VR房源房本满两年随时看房
0,95年封闭小区理工大学家属院  南北通透 中间楼层,130,单价22469元/平米,抚顺路11号小区  | 2室1厅 | 57.86平米 | 南 北 | 精装,11人关注 / 共7次带看 / 8天以前发布,中楼层(共8层)1995年建板楼  -  理工大学,VR房源房本满两年
0,银盛泰德郡 2室1厅 95万,95,单价12557元/平米,银盛泰德郡  | 2室1厅 | 75.66平米 | 南 | 毛坯 | 有电梯,4人关注 / 共3次带看 / 11天以前发布,中楼层(共22层)2016年建板楼  -  惜福镇,VR房源随时看房
0,辛明园小区刚需套二！购物出行方便，诚心出售！,73,单价10148元/平米,辛明园  | 2室1厅 | 71.94平米 | 南 | 精装,205人关注 / 共9次带看 / 一年前发布,高楼层(共6层)2000年建板楼  -  辛安,房本满五年随时看房
0,精装 双卫大套三，带车位，带全套，采光好，不挡光,337,单价24873元/平米,中海国际社区一里城  | 3室2厅 | 135.49平米 | 南 北 | 精装 | 有电梯,26人关注 / 共33次带看 / 20天以前发布,低楼层(共33层)2014年建板楼  -  书院路,近地铁VR房源房本满两年随时看房
0,山大医院西 全明通透 精装修两居 满五唯一,112,单价13494元/平米,昆仑山庄南区  | 2室1厅 | 83平米 | 南 北 | 精装 | 有电梯,16人关注 / 共13次带看 / 8个月以前发布,低楼层(共18层)2013年建板楼  -  保税区,VR房源房本满五年
0,此房2000年建成 业主急售！ 满五年唯一 精装修,125,单价21137元/平米,东仲花园  | 2室1厅 | 59.14平米 | 南 北 | 精装,38人关注 / 共7次带看 / 24天以前发布,高楼层(共7层)1999年建板楼  -  北仲,VR房源房本满五年
0,鲁信刚需大套一！首付3成即可！居住舒适，采光好,213,单价30429元/平米,鲁信长春花园  | 1室2厅 | 70平米 | 南 | 精装 | 有电梯,11人关注 / 共15次带看 / 9天以前发布,中楼层(共19层)2008年建板楼  -  国信体育场,VR房源房本满两年随时看房
0,植物园空气好2009年电梯房地铁口采光棒安静宜养老车位,326,单价39996元/平米,黄海缘居  | 2室1厅 | 81.51平米 | 南 | 精装 | 有电梯,11人关注 / 共5次带看 / 3个月以前发布,中楼层(共8层)2009年建板楼  -  榉林公园,近地铁VR房源房本满两年随时看房
0,浮山后六小区 套二诚售 多余房产 价格可议 通透采光,199,单价27794元/平米,浮山后六小区  | 2室1厅 | 71.6平米 | 南 北 | 简装 | 无电梯,21人关注 / 共10次带看 / 1个月以前发布,中楼层(共7层)2000年建板楼  -  同安路,VR房源房本满五年随时看房
0,全朝阳套二 全新装修未住 卫生间带窗户 不靠路不临街,165,单价18920元/平米,江山丽城  | 2室1厅 | 87.21平米 | 南 | 精装,42人关注 / 共55次带看 / 1个月以前发布,中楼层(共27层)2017年建板楼  -  香江路,房本满两年随时看房
0,华丽广场153平 明厅明厨明卫 全明大套三,410,单价26650元/平米,华丽广场  | 3室1厅 | 153.85平米 | 南 北 | 简装 | 有电梯,11人关注 / 共13次带看 / 7个月以前发布,中楼层(共14层)2002年建板塔结合  -  远洋广场,近地铁VR房源房本满五年随时看房
0,楼层很棒！住起来很舒服！采光好！好房推荐,139,单价15746元/平米,中铁华胥美邦  | 2室2厅 | 88.28平米 | 南 北 | 精装 | 有电梯,13人关注 / 共12次带看 / 1个月以前发布,高楼层(共17层)2014年建板楼  -  流亭,VR房源房本满两年
0,香海花园 保税区 中间楼层 南北通透,86,单价15798元/平米,香海花园  | 2室1厅 | 54.44平米 | 南 北 | 简装 | 无电梯,20人关注 / 共10次带看 / 7个月以前发布,中楼层(共6层)2003年建板楼  -  保税区,VR房源房本满五年随时看房
0,嘉禾路 平二 南北 户型正 采光好,125,单价18164元/平米,嘉禾路  | 2室1厅 | 68.82平米 | 南 | 精装,19人关注 / 共7次带看 / 7个月以前发布,高楼层(共7层)1999年建板楼  -  海云庵,VR房源房本满五年随时看房
0,随时可看！南向一居室！视野开阔！采光充足！急售好房,70,单价20403元/平米,天山小区（宁国一路）  | 1室1厅 | 34.31平米 | 南 北 | 简装 | 无电梯,64人关注 / 共9次带看 / 2个月以前发布,高楼层(共8层)1995年建板楼  -  天山银海,VR房源房本满五年随时看房
0,凭海临风，户型方正大套四，采光好，单价低，看房方便,275,单价12637元/平米,山钢建设凭海临风  | 4室2厅 | 217.62平米 | 南 北 | 精装 | 有电梯,25人关注 / 共10次带看 / 3个月以前发布,高楼层(共16层)2016年建板塔结合  -  胶南,VR房源房本满两年随时看房
0,黄岛区东方影都保利海上罗兰小区南向套二人车分流,130,单价15371元/平米,保利海上罗兰  | 2室2厅 | 84.58平米 | 南 | 精装 | 有电梯,77人关注 / 共13次带看 / 8个月以前发布,低楼层(共29层)2015年建板楼  -  胶南,近地铁VR房源房本满两年随时看房
0,迦南美地南北通透套二，装修保持的好，中高楼层,153,单价16429元/平米,天泰城迦南美地  | 2室2厅 | 93.13平米 | 南 北 | 精装 | 有电梯,33人关注 / 共42次带看 / 1个月以前发布,中楼层(共9层)2011年建板楼  -  十梅庵,VR房源随时看房
0,高楼层 视野开阔 双南卧采光好,162,单价24376元/平米,浮山后二小区  | 2室1厅 | 66.46平米 | 南 北 | 简装 | 无电梯,48人关注 / 共23次带看 / 2个月以前发布,中楼层(共8层)1999年建板楼  -  浮山后,VR房源房本满五年
0,业主急售，精装修套三，小高层，留家具家电，一梯两户,133,单价15192元/平米,卓越蔚蓝群岛  | 3室1厅 | 87.55平米 | 南 | 精装 | 有电梯,15人关注 / 共13次带看 / 20天以前发布,中楼层(共11层)2014年建板楼  -  女姑,VR房源房本满两年
0,鲁信长春超高楼层元宝户型大套三，看浮山全景全天采光,535,单价34505元/平米,鲁信长春花园  | 3室2厅 | 155.05平米 | 南 北 | 精装 | 有电梯,12人关注 / 共3次带看 / 3个月以前发布,高楼层(共26层)2008年建板楼  -  国信体育场,VR房源房本满五年
0,东明厅 多层板楼  套三 简装修 不临街不靠路,280,单价29025元/平米,新贵都C区  | 3室1厅 | 96.47平米 | 东 南 北 | 简装 | 无电梯,24人关注 / 共6次带看 / 一年前发布,中楼层(共7层)2001年建板楼  -  新贵都,近地铁VR房源房本满五年随时看房
0,09年建成 宽敞大三房，居家选择，温馨舒适，精装通透,470,单价32305元/平米,丽海馨苑  | 3室2厅 | 145.49平米 | 南 北 | 精装 | 有电梯,9人关注 / 共13次带看 / 2个月以前发布,中楼层(共18层)2006年建板楼  -  崂山CBD,近地铁VR房源房本满两年随时看房
0,精装修，套二，好位置好楼层，精装保持好,137,单价14913元/平米,奥港国际  | 2室1厅 | 91.87平米 | 南 | 精装 | 有电梯,15人关注 / 共4次带看 / 1个月以前发布,低楼层(共15层)2009年建板楼  -  家佳源,VR房源房本满五年
0,纯南户型，采光无遮挡，带8万地下车位，自住品牌装修,190,单价21185元/平米,凤凰国际  | 2室2厅 | 89.69平米 | 南 | 精装 | 有电梯,27人关注 / 共7次带看 / 3个月以前发布,中楼层(共28层)2011年建板楼  -  石油大学,VR房源房本满五年
0,伟东幸福之城二期，装修保持好，采光好，户型方正,182,单价21593元/平米,伟东幸福之城二期  | 2室2厅 | 84.29平米 | 南 | 精装 | 有电梯,43人关注 / 共23次带看 / 2个月以前发布,高楼层(共16层)2012年建板楼  -  下王埠,VR房源房本满五年
0,绍兴路，一楼带院，满五唯一，户型方正，急售,145,单价26852元/平米,绍兴二路  | 2室1厅 | 54平米 | 南 | 简装 | 无电梯,14人关注 / 共13次带看 / 5天以前发布,低楼层(共7层)1987年建板楼  -  田家花园,近地铁VR房源
0,良辰美景二期 精装套三东明厅 采光好 带车位 满五年,510,单价33295元/平米,良辰美景二期  | 3室2厅 | 153.18平米 | 东南 | 精装 | 有电梯,12人关注 / 共11次带看 / 2个月以前发布,高楼层(共34层)2012年建板塔结合  -  中央CBD,近地铁VR房源随时看房
0,市北水清沟  长沙路 满两年唯一  双南向 通透 方正,136,单价22003元/平米,水清沟三小区  | 2室1厅 | 61.81平米 | 南 北 | 精装,57人关注 / 共17次带看 / 1个月以前发布,中楼层(共7层)2000年建板楼  -  水清沟,VR房源房本满两年
0,湖光山色 多层南北通透套二公摊小,315,单价32232元/平米,湖光山色  | 2室2厅 | 97.73平米 | 南 北 | 精装 | 无电梯,19人关注 / 共10次带看 / 9个月以前发布,中楼层(共5层)2004年建板楼  -  同安路,VR房源房本满五年
0,香山苑将近30万精装修 基本没住 不靠路 小区有车位,318,单价35852元/平米,香山苑  | 2室2厅 | 88.7平米 | 南 | 精装 | 无电梯,10人关注 / 共8次带看 / 1个月以前发布,高楼层(共6层)2004年建板楼  -  同安路,VR房源房本满五年随时看房
0,高楼层 南北通透  南北卧，全天采光  落地窗,136,单价14772元/平米,怡和嘉园北区  | 2室2厅 | 92.07平米 | 南 北 | 简装,26人关注 / 共5次带看 / 2个月以前发布,高楼层(共24层)2011年建板楼  -  薛家岛,VR房源房本满五年
0,2009年浇筑 正规套二 采光贼棒,113,单价13542元/平米,兴悦华城  | 2室1厅 | 83.45平米 | 南 | 精装 | 有电梯,18人关注 / 共17次带看 / 6个月以前发布,低楼层(共7层)2009年建板楼  -  辛安,VR房源房本满五年随时看房
0,新侨花园，小区里面位置，低楼层，诚心出售,240,单价21281元/平米,新侨花园  | 2室1厅 | 112.78平米 | 南 北 | 简装 | 有电梯,64人关注 / 共26次带看 / 8个月以前发布,低楼层(共21层)2009年建板楼  -  合肥路佳世客,近地铁VR房源房本满五年
0,经典全明通透户型 厨卫有窗 东边户位置好,206,单价22026元/平米,海尔鼎世华府A区  | 2室2厅 | 93.53平米 | 南 北 | 精装 | 有电梯,15人关注 / 共10次带看 / 1个月以前发布,高楼层(共22层)2014年建板塔结合  -  河南,VR房源房本满两年随时看房
0,月亮湾，纯南向大套二，采光好，有车位和储藏室,175,单价19835元/平米,月亮湾  | 2室2厅 | 88.23平米 | 南 | 精装 | 有电梯,6人关注 / 共4次带看 / 6个月以前发布,低楼层(共18层)2014年建板楼  -  积米崖,近地铁VR房源房本满两年随时看房
0,鼎世华府   正规三居室   精装修  保养好  急售,288,单价23933元/平米,海尔鼎世华府C区  | 3室2厅 | 120.34平米 | 南 北 | 精装 | 有电梯,25人关注 / 共13次带看 / 2个月以前发布,高楼层(共22层)2016年建板楼  -  河南,VR房源房本满两年
0,市北海琴广场郑州路 雁山世纪 套二厅 电梯高层,155,单价21187元/平米,雁山世纪  | 2室1厅 | 73.16平米 | 南 | 简装 | 有电梯,30人关注 / 共10次带看 / 1个月以前发布,高楼层(共18层)2009年建板楼  -  闫家山,VR房源
0,南厅 双南卧 居家装修 可塑性强  不靠路 单价、总价低,236,单价27449元/平米,浮山后四小区  | 3室2厅 | 85.98平米 | 南 | 简装 | 无电梯,43人关注 / 共5次带看 / 3个月以前发布,高楼层(共7层)2000年建板楼  -  同安路,VR房源房本满五年
0,颐景园 把东头 好楼层 好位置 采光好,535,单价39405元/平米,颐景园  | 3室2厅 | 135.77平米 | 南 北 | 简装 | 无电梯,13人关注 / 共26次带看 / 3个月以前发布,中楼层(共6层)2002年建板楼  -  雕塑园,近地铁VR房源房本满五年随时看房
0,鲁信含章花园  开发商统一精装修  套一户型 采光好,185,单价30096元/平米,鲁信含章花园  | 1室2厅 | 61.47平米 | 南 | 精装 | 有电梯,4人关注 / 共8次带看 / 2个月以前发布,高楼层(共30层)2012年建板楼  -  北村,VR房源房本满两年随时看房
0,逍遥花园 年代新 低楼层 总价低,115,单价25443元/平米,逍遥花园  | 1室1厅 | 45.2平米 | 南 | 简装 | 无电梯,13人关注 / 共23次带看 / 30天以前发布,低楼层(共6层)2000年建板楼  -  大尧,近地铁VR房源随时看房
0,福北小区中间楼层套二，双南无遮光,185,单价25713元/平米,福北小区  | 2室1厅 | 71.95平米 | 南 北 | 简装 | 无电梯,5人关注 / 共24次带看 / 2个月以前发布,中楼层(共6层)1997年建板楼  -  福州北路,近地铁VR房源房本满五年随时看房
0,位置好，诚心卖，封闭小区，采光好！,310,单价31721元/平米,山水居  | 2室1厅 | 97.73平米 | 南 北 | 精装 | 无电梯,3人关注 / 共1次带看 / 8天以前发布,中楼层(共7层)2001年建板楼  -  同安路,VR房源房本满五年
