city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
city_name,province_name,value
北京,北京市,4.75
上海,上海市,1.94
天津,天津市,1.5
连云港,江苏省,1.18
石家庄,河北省,1.06
南京,江苏省,1.04
徐州,江苏省,1.02
郑州,河南省,0.98
盐城,江苏省,0.76
邯郸,河北省,0.76
